,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted
1910,tt0219965,bandits,2001,62938,6.5,75.0,67.6,3,3,123,0.564652738565782,42.34895539243365
1912,tt1742044,jersey boys,2014,31088,6.8,40.0,67.7,5,3,134,0.422411462557448,16.896458502297918
1913,tt0245674,thir13en ghosts,2001,75695,5.6,42.0,68.5,7,2,91,0.564652738565782,23.715415019762844
1914,tt0186151,frequency,2000,96401,7.3,31.0,68.1,5,5,118,0.5807200929152149,18.00232288037166
1915,tt0443701,the x files: i want to believe,2008,86558,5.9,30.0,68.4,5,4,104,0.4644617120987632,13.933851362962896
1916,tt1038686,legion,2010,94700,5.2,26.0,67.9,12,4,100,0.4585977913930367,11.923542576218955
1918,tt0086383,sudden impact,1983,37955,6.6,22.0,67.6,2,3,117,1.0040160642570282,22.08835341365462
1919,tt0316356,open range,2003,63231,7.4,22.0,68.3,5,4,139,0.5434782608695652,11.956521739130434
1920,tt0288477,ghost ship,2002,89385,5.5,20.0,68.3,6,1,90,0.555864369093941,11.11728738187882
1921,tt1564585,skyline,2010,84445,4.4,20.0,68.3,6,5,94,0.4585977913930367,9.171955827860733
1922,tt0118655,austin powers: international man of mystery,1997,210656,7.0,16.5,67.7,4,3,91,0.6230529595015576,10.2803738317757
1923,tt1748122,moonrise kingdom,2012,298360,7.8,16.0,68.3,7,4,94,0.4355514516929884,6.968823227087815
1924,tt1233227,saw vi,2009,95719,6.0,11.0,68.2,6,3,90,0.4661200632058805,5.127320695264686
1925,tt1185834,star wars: the clone wars,2008,51654,5.9,8.5,68.3,8,4,98,0.4644617120987632,3.947924552839487
1927,tt0114069,outbreak,1995,102610,6.6,50.0,189.8,7,4,128,0.6561679790026247,32.808398950131235
1928,tt0120787,a perfect murder,1998,74347,6.5,60.0,128.0,5,3,107,0.6134969325153374,36.809815950920246
1929,tt1606378,a good day to die hard,2013,190827,5.3,92.0,304.7,6,2,97,0.42926376970857283,39.4922668131887
1930,tt0317648,hidalgo,2004,74538,6.7,100.0,108.1,4,4,136,0.5293806246691372,52.93806246691371
1933,tt0146309,thirteen days,2000,51434,7.3,80.0,66.6,4,4,145,0.5807200929152149,46.45760743321719
1934,tt0151137,the messenger: the story of joan of arc,1999,61732,6.4,60.0,67.0,10,5,158,0.6002400960384154,36.014405762304925
1935,tt0253754,star trek: nemesis,2002,69139,6.4,60.0,67.3,8,3,116,0.555864369093941,33.35186214563646
1936,tt0101746,the doctor,1991,4830,7.0,12.0,38.12,4,1,122,0.7342143906020558,8.81057268722467
1937,tt1458175,the next three days,2010,172094,7.4,30.0,67.4,8,4,133,0.4585977913930367,13.757933741791101
1938,tt0101912,frankie and johnny,1966,27049,6.7,29.0,22.0,4,3,118,3.0864197530864197,89.50617283950618
1940,tt0435651,the giver,2014,107240,6.5,25.0,67.0,9,4,97,0.422411462557448,10.5602865639362
1942,tt0095655,moonwalker,1988,15050,6.1,22.0,67.0,5,4,92,0.8453085376162299,18.59678782755706
1944,tt0455857,when a stranger calls,1979,40734,5.1,15.0,66.9,4,2,87,1.3774104683195594,20.66115702479339
1945,tt0080549,coal miner's daughter,1980,15633,7.5,15.0,67.18,4,3,125,1.2135922330097086,18.20388349514563
1946,tt0092699,broadcast news,1987,25141,7.2,15.0,67.3,3,3,133,0.8802816901408451,13.204225352112676
1948,tt1020072,selma,2014,79415,7.5,20.0,66.8,8,3,128,0.422411462557448,8.448229251148959
1950,tt1144884,the final destination,2009,91543,5.2,40.0,186.2,3,2,82,0.4661200632058805,18.64480252823522
1951,tt0418689,flags of our fathers,2006,112989,7.1,90.0,65.9,3,4,132,0.49603174603174605,44.642857142857146
1952,tt0280486,bad company,1972,43512,5.6,70.0,66.0,3,4,116,2.3923444976076556,167.4641148325359
1953,tt0325805,matchstick men,2003,119263,7.3,62.0,65.6,4,3,116,0.5434782608695652,33.69565217391304
1954,tt4560436,mile 22,2018,55125,6.1,60.0,66.3,6,2,94,0.3982366082984544,23.894196497907267
1955,tt0338466,stuck on you,2003,49313,5.7,55.0,65.8,6,2,118,0.5434782608695652,29.891304347826086
1956,tt0450232,16 blocks,2006,123100,6.6,55.0,65.7,3,4,110,0.49603174603174605,27.28174603174603
1957,tt0230838,sweet november,2001,81678,6.7,40.0,65.8,4,2,120,0.564652738565782,22.58610954263128
1958,tt0086250,scarface,1983,685174,8.3,37.0,65.9,1,2,170,1.0040160642570282,37.148594377510044
1959,tt1259521,the cabin in the woods,2011,348167,7.0,30.0,66.5,7,2,95,0.44456497094767916,13.336949128430375
1960,tt1655441,the age of adaline,2015,143466,7.2,25.0,65.7,5,3,113,0.42191066463587,10.54776661589675
1961,tt0102004,the hard way,1991,17223,6.4,24.0,65.6,5,3,111,0.7342143906020558,17.62114537444934
1962,tt0421073,street kings,2008,103833,6.8,20.0,65.5,8,4,109,0.4644617120987632,9.289234241975263
1963,tt0081529,smokey and the bandit ii,1980,13932,5.3,17.0,66.1,7,2,101,1.2135922330097086,20.631067961165048
1964,tt5164432,"love, simon",2018,86957,7.6,17.0,66.3,3,3,110,0.3982366082984544,6.770022341073725
1965,tt0113820,mighty morphin power rangers: the movie,1995,23909,5.2,15.0,66.4,9,3,95,0.6561679790026247,9.84251968503937
1966,tt0277371,not another teen movie,2001,92382,5.7,15.0,66.5,14,2,89,0.564652738565782,8.46979107848673
1967,tt0094025,stakeout,1987,21804,6.6,14.5,65.67,2,3,117,0.8802816901408451,12.764084507042254
1968,tt0107207,in the name of the father,1993,144569,8.1,13.0,65.8,3,2,133,0.6920415224913494,8.996539792387543
1969,tt0069495,"what's up, doc?",1972,17878,7.7,4.0,66.0,7,2,94,2.3923444976076556,9.569377990430622
1970,tt0118615,anaconda,1997,89610,4.8,45.0,136.8,6,3,89,0.6230529595015576,28.037383177570092
1972,tt0093409,lethal weapon,1987,223889,7.6,15.0,120.2,3,4,110,0.8802816901408451,13.204225352112676
1974,tt0272152,k-pax,2001,168983,7.4,68.0,65.0,4,3,121,0.564652738565782,38.396386222473176
1975,tt1231587,hot tub time machine,2010,156384,6.4,18.0,13.1,5,2,93,0.4585977913930367,8.25476024507466
1976,tt2726560,the longest ride,2015,71548,7.1,34.0,65.0,5,2,128,0.42191066463587,14.344962597619581
1977,tt0437863,the benchwarmers,2006,46401,5.5,33.0,65.0,3,1,85,0.49603174603174605,16.36904761904762
1978,tt0092494,*batteries not included,1987,29404,6.7,25.0,65.1,2,3,107,0.8802816901408451,22.007042253521128
1979,tt0426931,august rush,2007,99979,7.5,25.0,65.3,6,2,114,0.482392667631452,12.0598166907863
1980,tt0086361,staying alive,1983,13616,4.6,22.0,126.0,4,3,96,1.0040160642570282,22.08835341365462
1981,tt0106246,alive,1993,46868,7.1,32.0,36.7,3,3,120,0.6920415224913494,22.14532871972318
1982,tt0441796,stay alive,2006,28909,5.1,22.0,126.0,4,4,96,0.49603174603174605,10.912698412698413
1983,tt0200465,the bank job,2008,167880,7.2,20.0,64.8,2,2,112,0.4644617120987632,9.289234241975263
1984,tt0080761,friday the 13th,2009,109718,6.5,19.0,92.7,6,4,95,0.4661200632058805,8.856281200911729
1986,tt4975722,moonlight,2016,240065,7.4,4.0,65.2,7,2,111,0.4166545142433346,1.6666180569733384
1987,tt0092675,bloodsport,1988,71121,6.8,2.3,65.0,6,4,92,0.8453085376162299,1.9442096365173287
1988,tt0075525,the life and times of grizzly adams,1974,1187,7.6,0.14,65.0,1,2,93,2.028397565922921,0.283975659229209
1990,tt0406375,zathura: a space adventure,2005,85928,6.1,65.0,64.3,5,4,101,0.5120327700972862,33.2821300563236
1991,tt0257756,high crimes,2002,36370,6.4,42.0,63.8,3,4,115,0.555864369093941,23.34630350194552
1992,tt0103241,what about bob?,1991,59099,7.0,39.0,63.7,4,1,98,0.7342143906020558,28.634361233480178
1993,tt0114576,sudden death,1995,30505,5.8,35.0,64.0,4,3,110,0.6561679790026247,22.965879265091864
1995,tt0106519,carlito's way,1993,189351,7.9,30.0,63.8,3,3,144,0.6920415224913494,20.761245674740483
1996,tt1054606,the imaginarium of doctor parnassus,2009,140250,6.8,30.0,64.4,9,3,123,0.4661200632058805,13.983601896176415
1997,tt0349825,miracle,2004,44354,7.5,28.0,64.5,3,2,136,0.5293806246691372,14.82265749073584
1998,tt2671706,fences,2016,90123,7.2,24.0,64.4,7,1,139,0.4166545142433346,9.99970834184003
1999,tt0094332,the witches of eastwick,1987,57721,6.5,22.0,63.8,5,3,118,0.8802816901408451,19.366197183098592
2000,tt0475290,"hail, caesar!",2016,114261,6.3,22.0,63.6,9,2,106,0.4166545142433346,9.166399313353361
2001,tt0107943,the remains of the day,1993,59822,7.8,15.0,63.9,8,2,134,0.6920415224913494,10.380622837370241
2002,tt0107711,nowhere to run,1993,20608,5.7,15.0,64.0,5,3,94,0.6920415224913494,10.380622837370241
2003,tt0120885,wag the dog,1997,75374,7.2,15.0,64.3,7,3,97,0.6230529595015576,9.345794392523365
2004,tt0118887,cop land,1997,81063,6.9,15.0,63.7,9,3,105,0.6230529595015576,9.345794392523365
2005,tt0463854,28 weeks later,2007,245828,7.0,15.0,64.2,8,3,99,0.482392667631452,7.23589001447178
2006,tt0810819,the danish girl,2015,151408,7.1,15.0,64.2,6,3,119,0.42191066463587,6.32865996953805
2007,tt0106770,dragon: the bruce lee story,1993,25736,7.0,14.0,63.5,4,3,120,0.6920415224913494,9.688581314878892
2008,tt0082406,the fox and the hound,1981,79329,7.3,12.0,63.5,13,3,83,1.1001100110011002,13.201320132013201
2009,tt0111222,the smile of the fox,1992,305,4.7,12.0,63.5,13,3,83,0.7127583749109052,8.553100498930863
2010,tt0104952,my cousin vinny,1992,98616,7.6,11.0,64.1,5,2,119,0.7127583749109052,7.840342124019958
2011,tt5308322,happy death day,2017,98944,6.5,4.8,125.5,2,4,96,0.40796344647519583,1.95822454308094
2012,tt0086200,risky business,1983,75450,6.8,6.2,63.5,2,3,99,1.0040160642570282,6.224899598393574
2013,tt3713166,unfriended,2014,63940,5.5,1.0,64.1,7,3,83,0.422411462557448,0.422411462557448
2014,tt0304415,mona lisa smile,2003,73884,6.5,72.3,141.3,7,1,117,0.5434782608695652,39.29347826086956
2015,tt5580390,the shape of water,2017,328809,7.3,20.0,195.2,6,5,123,0.40796344647519583,8.159268929503916
2016,tt1238751,life(i) ,1999,11,6.2,25.0,12.0,4,6,89,0.6002400960384154,15.006002400960385
2018,tt1980929,begin again,2013,132952,7.4,8.0,63.5,8,3,104,0.42926376970857283,3.4341101576685826
2019,tt0455612,madea's family reunion,2006,10215,5.2,6.0,63.4,11,3,109,0.49603174603174605,2.9761904761904763
2020,tt0107969,rising sun,1993,40245,6.2,40.0,107.2,9,3,125,0.6920415224913494,27.681660899653977
2021,tt0120274,tango & cash,1989,2650,7.2,55.0,63.4,3,4,104,0.8064516129032259,44.35483870967742
2022,tt3799694,the nice guys,2016,249710,7.4,50.0,62.8,7,3,116,0.4166545142433346,20.83272571216673
2023,tt2226597,the mountain between us,2017,60084,6.4,35.0,62.8,2,3,112,0.40796344647519583,14.278720626631854
2024,tt0098382,star trek v: the final frontier,1989,52781,5.5,33.0,63.0,8,4,106,0.8064516129032259,26.612903225806452
2025,tt0106673,dave,1993,46621,6.8,28.0,63.3,6,3,110,0.6920415224913494,19.377162629757784
2026,tt4587656,the star,2017,5587,6.1,20.0,62.8,10,3,86,0.40796344647519583,8.159268929503916
2027,tt0301470,jeepers creepers 2,2003,55366,5.6,17.0,63.1,2,1,104,0.5434782608695652,9.239130434782608
2028,tt0115641,beavis and butt-head do america,1996,49161,6.8,12.0,63.1,5,3,81,0.6373486297004461,7.648183556405353
2029,tt2932536,47 meters down,2017,43319,5.6,5.3,62.6,2,3,85,0.40796344647519583,2.1622062663185377
2030,tt0104036,the crying game,1992,48320,7.2,2.99,62.5,4,4,111,0.7127583749109052,2.1311475409836067
2031,tt0463985,the fast and the furious: tokyo drift,2006,225642,6.0,85.0,158.5,5,4,104,0.49603174603174605,42.16269841269841
2032,tt0401855,underworld: evolution,2006,182858,6.7,45.0,113.4,7,4,106,0.49603174603174605,22.321428571428573
2033,tt0120657,the 13th warrior,1999,112217,6.6,160.0,61.7,3,3,103,0.6002400960384154,96.03841536614647
2034,tt1961175,american assassin,2017,61353,6.2,63.0,67.2,5,2,111,0.40796344647519583,25.701697127937337
2035,tt0494238,inkheart,2008,70361,6.1,60.0,62.45,7,2,106,0.4644617120987632,27.867702725925792
2036,tt0191754,28 days,2000,41673,6.0,43.0,62.2,6,2,104,0.5807200929152149,24.97096399535424
2037,tt1186367,ninja assassin,2009,65719,6.3,40.0,61.6,5,3,98,0.4661200632058805,18.64480252823522
2038,tt0417148,snakes on a plane,2006,127174,5.4,33.0,62.0,5,3,106,0.49603174603174605,16.36904761904762
2039,tt0478304,the tree of life,2011,158459,6.8,32.0,61.7,3,3,139,0.44456497094767916,14.226079070325733
2040,tt0308506,like mike,2002,17907,5.2,30.0,62.3,6,2,99,0.555864369093941,16.67593107281823
2041,tt0390022,friday night lights,2004,55253,7.2,30.0,62.0,9,2,118,0.5293806246691372,15.881418740074114
2042,tt0365907,a walk among the tombstones,2014,106981,6.5,28.0,62.1,5,4,114,0.422411462557448,11.827520951608545
2043,tt0099582,flatliners,1990,76449,6.6,26.0,61.5,5,4,114,0.7651109410864576,19.8928844682479
2045,tt0090966,down and out in beverly hills,1986,14753,6.2,14.0,62.13,3,1,103,0.9124087591240877,12.773722627737229
2046,tt0184907,snow day,2000,10815,5.1,13.0,62.5,4,2,89,0.5807200929152149,7.549361207897793
2047,tt0079100,the electric horseman,1979,6880,6.3,12.5,61.8,2,4,121,1.3774104683195594,17.217630853994493
2048,tt2381111,brooklyn,2015,120720,7.5,11.0,62.1,5,3,112,0.42191066463587,4.64101731099457
2049,tt0095159,a fish called wanda,1988,124828,7.5,8.0,62.5,4,2,108,0.8453085376162299,6.762468300929839
2050,tt0082010,an american werewolf in london,1981,84876,7.5,5.8,62.0,4,2,97,1.1001100110011002,6.380638063806381
2051,tt0066206,patton,1970,89150,7.9,12.6,61.8,2,4,170,2.577319587628866,32.47422680412371
2052,tt0160797,rules of engagement,2000,42569,6.4,60.0,71.7,8,3,128,0.5807200929152149,34.84320557491289
2053,tt1043726,the legend of hercules,2014,51026,4.2,70.0,61.3,8,3,99,0.422411462557448,29.56880237902136
2054,tt0367479,after the sunset,2004,42936,6.3,59.0,61.35,4,3,97,0.5293806246691372,31.23345685547909
2055,tt0399146,a history of violence,2005,213906,7.4,32.0,60.7,5,4,96,0.5120327700972862,16.38504864311316
2056,tt0465624,my super ex-girlfriend,2006,59764,5.1,30.0,61.0,5,4,95,0.49603174603174605,14.880952380952381
2057,tt0196229,zoolander,2001,235135,6.5,28.0,60.8,7,2,89,0.564652738565782,15.810276679841897
2058,tt1650554,kick-ass 2,2013,243483,6.5,28.0,60.8,4,4,103,0.42926376970857283,12.019385551840038
2059,tt0095243,gorillas in the mist,1988,22476,7.0,22.0,61.1,2,2,129,0.8453085376162299,18.59678782755706
2060,tt0100157,misery,1990,170211,7.8,20.0,61.3,2,4,107,0.7651109410864576,15.302218821729152
2061,tt1542344,127 hours,2010,331131,7.6,18.0,60.7,3,2,93,0.4585977913930367,8.25476024507466
2062,tt0107034,the good son,1993,34280,6.4,17.0,60.6,5,3,86,0.6920415224913494,11.76470588235294
2064,tt1022603,500 days of summer,2009,449559,7.7,7.5,60.7,2,3,95,0.4661200632058805,3.4959004740441038
2065,tt0116282,fargo,1996,576114,8.1,7.0,60.6,5,4,98,0.6373486297004461,4.461440407903123
2066,tt0075005,the omen,1976,100589,7.5,2.8,60.9,4,1,111,1.7574692442882252,4.92091388400703
2068,tt0091064,the fly,1986,147857,7.5,0.0,60.6,3,3,96,0.9124087591240877,0.0
2069,tt0282120,the wild thornberrys movie,2002,13567,5.6,25.0,60.7,9,4,85,0.555864369093941,13.896609227348526
2070,tt0889583,brüno,2009,135763,5.8,42.0,139.0,1,1,82,0.4661200632058805,19.57704265464698
2071,tt0362165,son of the mask,2005,49565,2.2,100.0,59.9,6,3,94,0.5120327700972862,51.20327700972862
2072,tt0158622,the flintstones in viva rock vegas,2000,20071,3.6,83.0,59.5,8,2,91,0.5807200929152149,48.199767711962835
2073,tt0297181,i spy,2002,47157,5.4,70.0,60.3,4,4,97,0.555864369093941,38.91050583657587
2074,tt0140352,the insider,1999,152404,7.8,68.0,60.2,7,3,157,0.6002400960384154,40.81632653061225
2075,tt0115857,chain reaction,1996,45950,5.7,50.0,60.21,6,4,107,0.6373486297004461,31.86743148502231
2076,tt1139328,the ghost writer,2010,150212,7.2,45.0,60.2,11,4,128,0.4585977913930367,20.636900612686652
2077,tt1126618,morning glory,2010,69157,6.5,40.0,60.0,5,3,107,0.4585977913930367,18.343911655721467
2078,tt0086393,superman iii,1983,61129,5.0,39.0,59.9,9,4,125,1.0040160642570282,39.1566265060241
2079,tt1028576,secretariat,2010,25010,7.2,35.0,60.3,7,2,123,0.4585977913930367,16.050922698756285
2080,tt0491152,something borrowed,2011,55235,5.9,35.0,60.1,6,3,112,0.44456497094767916,15.559773983168771
2081,tt0096061,scrooged,1988,79519,7.0,32.0,60.3,8,3,97,0.8453085376162299,27.049873203719358
2082,tt0119432,jungle 2 jungle,1997,21660,5.2,32.0,59.93,5,1,105,0.6230529595015576,19.937694704049843
2083,tt0171433,keeping the faith,2000,48152,6.3,29.0,59.9,5,3,128,0.5807200929152149,16.840882694541232
2084,tt0119468,kiss the girls,1997,60438,6.6,27.0,60.5,5,5,117,0.6230529595015576,16.822429906542055
2085,tt0081353,popeye,1980,27698,5.2,20.0,60.0,2,3,114,1.2135922330097086,24.271844660194173
2086,tt0315733,21 grams,2003,215565,7.7,20.0,60.4,4,3,124,0.5434782608695652,10.869565217391305
2087,tt1442449,spartacus,1960,209704,8.5,12.0,60.0,7,6,184,3.378378378378378,40.54054054054053
2088,tt0195945,next friday,2000,34628,6.1,11.0,59.8,5,1,98,0.5807200929152149,6.3879210220673635
2089,tt0088000,revenge of the nerds,1984,46609,6.6,6.0,60.4,4,1,90,0.9624639076034648,5.7747834456207885
2090,tt0093857,revenge of the nerds ii: nerds in paradise,1987,12634,5.1,6.0,60.4,4,1,90,0.8802816901408451,5.281690140845071
2091,tt0073692,shampoo,1975,9856,6.3,4.0,60.0,5,2,110,1.8587360594795541,7.4349442379182165
2092,tt0055928,dr. no,1962,137389,7.3,1.1,59.5,4,4,109,3.3112582781456954,3.6423841059602653
2093,tt0064276,easy rider,1969,92237,7.3,0.36,60.0,3,2,95,2.7247956403269753,0.9809264305177111
2095,tt0159273,behind enemy lines,2001,95742,6.4,40.0,92.0,6,4,106,0.564652738565782,22.58610954263128
2096,tt1336608,rock of ages,2012,70868,5.9,75.0,59.4,9,3,123,0.4355514516929884,32.66635887697413
2097,tt0103594,1492: conquest of paradise,1992,26667,6.5,47.0,59.0,3,5,148,0.7127583749109052,33.49964362081254
2098,tt4209788,molly's game,2017,113848,7.4,30.0,59.3,7,3,141,0.40796344647519583,12.238903394255875
2099,tt0313911,agent cody banks,2003,31438,5.0,28.0,58.8,9,4,102,0.5434782608695652,15.217391304347824
2100,tt0452625,good luck chuck,2007,82492,5.6,25.0,59.2,4,2,99,0.482392667631452,12.0598166907863
2101,tt0116367,from dusk till dawn,1996,270409,7.2,19.0,59.3,7,3,108,0.6373486297004461,12.109623964308478
2102,tt0328589,under the tuscan sun,2003,44195,6.7,18.0,58.9,4,3,113,0.5434782608695652,9.782608695652174
2103,tt0263488,jeepers creepers,2001,104901,6.2,10.0,59.2,4,2,91,0.564652738565782,5.64652738565782
2104,tt0089155,fletch,1985,44914,6.9,8.0,59.0,6,4,98,0.9293680297397771,7.4349442379182165
2105,tt0082158,chariots of fire,1981,50527,7.2,5.5,59.0,13,3,124,1.1001100110011002,6.050605060506051
2106,tt0080453,the blue lagoon,1980,59338,5.8,4.5,58.8,4,3,105,1.2135922330097086,5.461165048543689
2108,tt1067583,water for elephants,2011,106783,6.9,38.0,117.1,4,2,120,0.44456497094767916,16.893468896011807
2110,tt0185431,little nicky,2000,93463,5.3,85.0,58.3,6,2,90,0.5807200929152149,49.361207897793264
2111,tt1232200,that's my boy,2012,85076,5.5,70.0,57.7,5,1,114,0.4355514516929884,30.48860161850919
2112,tt0142688,the ninth gate,1999,156431,6.7,38.0,58.4,6,2,133,0.6002400960384154,22.809123649459785
2113,tt0125022,heartbreakers,2001,49367,6.2,38.0,57.7,10,3,122,0.564652738565782,21.456804065499718
2114,tt0056937,cleopatra,1963,27059,7.0,31.1,57.8,7,4,248,3.2679738562091503,101.63398692810458
2115,tt0445990,invincible,2006,62133,7.1,30.0,58.5,3,2,104,0.49603174603174605,14.880952380952381
2116,tt0111161,the shawshank redemption,1994,2165821,9.3,25.0,58.3,7,1,142,0.6747638326585695,16.869095816464238
2117,tt0303933,drumline,2002,32043,5.8,20.0,57.59,3,4,120,0.555864369093941,11.11728738187882
2118,tt1855199,end of watch,2012,215943,7.6,15.0,57.6,7,4,109,0.4355514516929884,6.533271775394827
2119,tt0062994,funny girl,1968,17250,7.4,14.1,58.5,3,4,149,2.873563218390805,40.51724137931035
2120,tt0094142,throw momma from the train,1987,31316,6.2,14.0,57.92,4,3,88,0.8802816901408451,12.323943661971832
2121,tt0100114,marked for death,1990,18445,6.0,12.0,58.0,3,3,93,0.7651109410864576,9.181331293037491
2122,tt0110598,muriel's wedding,1994,32947,7.2,9.0,57.5,3,2,101,0.6747638326585695,6.0728744939271255
2123,tt0094812,bull durham,1988,44563,7.1,7.5,58.0,5,2,108,0.8453085376162299,6.3398140321217245
2124,tt0101507,boyz n the hood,1991,115350,7.7,6.5,57.5,4,2,112,0.7342143906020558,4.772393538913363
2125,tt0120148,sliding doors,1998,60166,6.7,6.0,58.0,4,4,99,0.6134969325153374,3.6809815950920246
2126,tt0421239,red eye,2005,107439,6.4,26.0,95.6,4,4,85,0.5120327700972862,13.31285202252944
2127,tt0118799,life is beautiful,1997,572388,8.6,20.0,229.2,2,3,116,0.6230529595015576,12.461059190031152
2128,tt0397535,memoirs of a geisha,2005,133097,7.4,85.0,162.2,7,4,145,0.5120327700972862,43.522785458269325
