,title,year,imdbID,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other
2766,sixteen candles,1984.0,tt0088128,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2767,the adventures of huck finn,1993.0,tt0106223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
2768,untamed heart,1993.0,tt0108451,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2769,25th hour,2002.0,tt0307901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2770,jesus christ superstar,1973.0,tt0070239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2771,spring break,1983.0,tt0086352,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2772,an unmarried woman,1978.0,tt0078444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2773,ernest goes to camp,1987.0,tt0092974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2774,in the heat of the night,1967.0,tt0061811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1.0,0,0,0,1.0,0
2775,sling blade,1996.0,tt0117666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2776,house of wax,2005.0,tt0397065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,1.0,0
2777,from paris with love,2010.0,tt1179034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
2778,graduation day,1981.0,tt0082467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0.0,0
2779,the wicker man,2006.0,tt0070917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0
2780,hotel rwanda,2004.0,tt0395169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2781,caligula,1979.0,tt0080491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2782,once(i) ,2007.0,tt4002772,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2783,once,2007.0,tt0907657,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2784,vicky cristina barcelona,2008.0,tt0497465,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2785,live by night,2016.0,tt2361317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
2786,toys,1992.0,tt0105629,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0
2787,the juror,1996.0,tt0116731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
2788,blue chips,1994.0,tt0109305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2789,hoodlum,1997.0,tt0119311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
2790,warrior,2011.0,tt1291584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2791,captain ron,1992.0,tt0103924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
2792,the russia house,1990.0,tt0100530,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0
2793,xanadu,1980.0,tt0081777,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2794,raging bull,1980.0,tt0081398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2795,a perfect getaway,2009.0,tt0971209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,1.0,0,0,0,0,0,0.0,0
2796,prophecy,1979.0,tt0079758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0
2797,rudy,1993.0,tt0108002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2798,antwone fisher,2002.0,tt0168786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2799,aquamarine,2006.0,tt0429591,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2800,young adult,2011.0,tt1625346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2801,drive me crazy,1999.0,tt0164114,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2802,the sons of katie elder,1965.0,tt0059740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
2803,the players club,1998.0,tt0119905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2804,captain fantastic,2016.0,tt3553976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2805,"goodbye, columbus",1969.0,tt0064381,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2806,beasts of the southern wild,2012.0,tt2125435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
2807,it follows,2014.0,tt3235888,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0
2808,hunt for the wilderpeople,2016.0,tt4698684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
2809,ella enchanted,2004.0,tt0327679,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2810,rounders,1998.0,tt0128442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
2811,beloved,1998.0,tt0120603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2812,missing in action,1984.0,tt0087727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0.0,0
2813,war,2007.0,tt0499556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0
2814,the borrowers,1997.0,tt0118755,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
2815,empire of the sun,1987.0,tt0092965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1.0,0
2816,don juan demarco,1994.0,tt0112883,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2817,domino,2005.0,tt0421054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,0.0,0
2818,wicker park,2004.0,tt0324554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,1.0,0
2819,unaccompanied minors,2006.0,tt0488658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
2820,he got game,1998.0,tt0124718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2821,lock up,1989.0,tt0097770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
2822,muppets from space,1999.0,tt0158811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0
2823,home for the holidays,1995.0,tt0113321,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2824,reign over me,2007.0,tt0490204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0
2825,dead silence,2007.0,tt0455760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0
2826,wild child,2008.0,tt1024255,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2827,the contender,2000.0,tt0208874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
2828,say anything...,1989.0,tt0098258,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,1.0
2829,short circuit 2,1988.0,tt0096101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2830,against all odds,1984.0,tt0086859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0,0,1.0,0,0,0,1.0,0
2831,pink floyd: the wall,1982.0,tt0084503,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1.0,0,0,0,0,0,0,0,0,1,1.0,0
2832,black christmas,1974.0,tt0071222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,1.0
2833,license to drive,1988.0,tt0095519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2834,the ruins,2008.0,tt0963794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2835,a soldier's story,1984.0,tt0088146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1.0,0,0,0,1.0,0
2836,a nightmare on elm street 5: the dream child,1989.0,tt0097981,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
2837,billy elliot,2000.0,tt0249462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2838,the lion in winter,1968.0,tt0063227,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2839,norma rae,1979.0,tt0079638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2840,buck rogers in the 25th century,1979.0,tt0078579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0
2841,the sword in the stone,1963.0,tt0057546,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0
2842,my bodyguard,1980.0,tt0081207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2843,friday the 13th: a new beginning,1985.0,tt0089173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1.0,0
2844,waitress,2007.0,tt0473308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2845,friday the 13th: part 2,1981.0,tt0082418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1.0,0
2846,the green berets,1968.0,tt0063035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2847,to die for,1995.0,tt0114681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
2848,the postman,1997.0,tt0119925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,1.0,0
2849,super mario bros.,1993.0,tt0108255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0
2850,intersection,1994.0,tt0110146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2851,multiplicity,1996.0,tt0117108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2852,the black cauldron,1985.0,tt0088814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0
2853,shaft,1971.0,tt0162650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,0,1.0,0
2854,walk hard: the dewey cox story,2007.0,tt0841046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2855,pandorum,2009.0,tt1188729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0
2856,very bad things,1998.0,tt0124198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0.0,0
2857,the merchant of venice,2004.0,tt0379889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2858,ragtime,1981.0,tt0082970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2859,rhinestone,1984.0,tt0088001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2860,the right stuff,1983.0,tt0086197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,0,1,0,0,1.0,0
2861,mindhunters,2004.0,tt0297284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,1.0,0
2862,the wiz,1978.0,tt0078504,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
2863,the adventures of ford fairlane,1990.0,tt0098987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0,0
2864,quigley down under,1990.0,tt0102744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,1,0,0,0.0,0
2865,hotel mumbai,2018.0,tt5461944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
2866,white oleander,2002.0,tt0283139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2867,penelope,1966.0,tt0472160,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2868,punchline,1988.0,tt0095927,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2869,a very brady sequel,1996.0,tt0118073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2870,i love you phillip morris,2009.0,tt1045772,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0,0,0,1.0,0
2871,cat people,1982.0,tt0034587,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0
2872,the freshman,1990.0,tt0099615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
2873,stir of echoes,1999.0,tt0164181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,1.0,0
2874,if beale street could talk,2018.0,tt7125860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2875,christine,1983.0,tt0085333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0
2876,f/x,1986.0,tt0089118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0
2877,tough guys,1986.0,tt0092105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0.0,0
2878,married to the mob,1988.0,tt0095593,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
2879,best in show,2000.0,tt0218839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2880,grand prix,1966.0,tt0060472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2881,where eagles dare,1968.0,tt0065207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0
2882,creepshow,1982.0,tt0083767,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2883,cujo,1983.0,tt0085382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0
2884,porky's revenge,1985.0,tt0089826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2885,red dog,2011.0,tt0803061,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2886,jason's lyric,1994.0,tt0110186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
2887,the great waldo pepper,1975.0,tt0073075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0
2888,the world's greatest lover,1977.0,tt0076933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2889,a christmas story,1983.0,tt0085334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0
2890,alice doesn't live here anymore,1974.0,tt0071115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2891,a room with a view,1985.0,tt0091867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2892,boys don't cry,1999.0,tt0171804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
2893,buried,2010.0,tt1462758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,0.0,0
2894,screwballs,1983.0,tt0086264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2895,the man with the golden gun,1974.0,tt0071807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,0,0,1.0,0
2896,whale rider,2002.0,tt0298228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2897,the apostle,1997.0,tt0118632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2898,action jackson,1988.0,tt0094612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,0.0,0
2899,down to you,2000.0,tt0186975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2900,the astronaut's wife,1999.0,tt0138304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1.0,0,0,0,0,0,0.0,0
2901,hard rain,1998.0,tt0120696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,1.0,0,1.0,0,0,0,0.0,0
2902,color of night,1994.0,tt0109456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0
2903,the people vs. larry flynt,1996.0,tt0117318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0
2904,summer catch,2001.0,tt0234829,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2905,view from the top,2003.0,tt0264150,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2906,blindness,2008.0,tt0861689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,1,0,1.0,0
2907,tucker: the man and his dream,1988.0,tt0096316,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2908,mobsters,1991.0,tt0102460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0.0,0
2909,"corrina, corrina",1994.0,tt0109484,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2910,get over it,2001.0,tt0192071,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2911,vampires,1998.0,tt0120877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1.0,0
2912,i heart huckabees,2004.0,tt0356721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2913,thomas and the magic railroad,2000.0,tt0205461,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
2914,beerfest,2006.0,tt0486551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2915,the best offer,2013.0,tt1924396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,0.0,0
2916,altered states,1980.0,tt0080360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0
2917,the thing,1982.0,tt0084787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0
2918,fire in the sky,1993.0,tt0106912,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,0,0,1,0,0,0,0,0,0,1.0,0
2919,mulholland dr.,2001.0,tt1619856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,0.0,0
2920,the man with the iron fists,2012.0,tt1258972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0
2921,mulholland drive,2001.0,tt0166924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,0,0,0,0,0.0,0
2922,lady sings the blues,1972.0,tt0068828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2923,six pack,1982.0,tt0084690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2924,taking care of business,1990.0,tt0103035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2925,vampire in brooklyn,1995.0,tt0114825,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2926,crazy/beautiful,2001.0,tt0250224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2927,barry lyndon,1975.0,tt0072684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1.0,0
2928,tess,1979.0,tt0080009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0
2929,cruising,1980.0,tt0080569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1.0,0,1.0,0,0,0,1.0,0
2930,volunteers,1985.0,tt0090274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2931,s1m0ne,2002.0,tt0258153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2932,heavy metal,1981.0,tt0082509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0
2933,f.i.s.t.,1978.0,tt0077531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1.0,1,0,0,0.0,0
2934,skin deep,1989.0,tt0098343,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
2935,wes craven's new nightmare,1994.0,tt0111686,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0
2936,eyes of laura mars,1978.0,tt0077530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0.0,0
2937,the serpent and the rainbow,1988.0,tt0096071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2938,8 seconds,1994.0,tt0109021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0
